station_id,latitude,longitude
LBWN,43.232,27.825
LBBG,42.569,27.514
LBPD,42.064,24.86
LBGO,43.151,25.713
UUWW,55.592,37.261
RPVM,10.308,123.978
UWGG,56.225,43.786
UWKD,55.61,49.275
UWKE,55.566,52.1
RPLI,18.178,120.532
UWLW,54.402,48.8
UWOO,51.795,55.457
UARR,51.151,51.541
UATE,43.86,51.092
FAOR,-26.139,28.246
UATG,47.122,51.829
UHMD,64.378,-173.243
UIAA,52.026,113.31
UIUU,51.808,107.443
ULAA,64.599,40.712
UMMS,53.883,28.031
UNAA,53.74,91.385
UTAK,40.054,53.007
UTAT,41.761,59.827
UTDD,38.543,68.825
SPQU,-16.341,-71.583
UTDL,40.215,69.695
MYSM,24.064,-74.529
SBBG,-31.391,-54.112
SPME,-3.551,-80.385
SPST,-6.509,-76.373
SEQM,-0.124,-78.354
MYNN,25.04,-77.467
SKSP,12.587,-81.704
NFNM,-16.691,-179.877
SUMO,-32.34,-54.224
SPQT,-3.786,-73.306
SPSO,-13.744,-76.221
SPTN,-18.049,-70.277
SPZO,-13.536,-71.939
SUPU,-32.362,-58.067
OEAB,18.24,42.657
OEAH,25.285,49.485
OEAO,26.483,38.117
LEST,42.888,-8.411
OEBA,20.296,41.634
WADD,-8.748,115.167
OEBH,19.984,42.621
YCIN,-17.574,123.831
OEDM,24.45,44.121
OEDR,26.265,50.152
OEGN,16.901,42.586
YPGV,-12.274,136.82
OEGS,26.303,43.774
OEGT,31.412,37.279
OEHL,27.438,41.686
YPKU,-15.781,128.71
OEJN,21.685,39.166
OEKJ,24.07,47.58
OEMA,24.553,39.705
OERK,24.945,46.702
OEKM,18.301,42.798
OEMN,-99.99,-99.99
OENG,17.611,44.419
SKMZ,5.03,-75.47
SKPV,13.358,-81.358
OEPA,28.335,46.125
SKRH,11.528,-72.918
OERF,29.626,43.491
OERR,30.907,41.138
UERP,66.4,112.03
OERS,-99.99,-99.99
OESH,17.467,47.121
OESK,29.785,40.1
OETB,28.366,36.619
UERR,62.538,114.056
OETF,21.483,40.544
OETR,31.693,38.731
OEWD,20.504,45.197
OEWJ,26.199,36.476
OEYN,24.144,38.063
SKBG,7.127,-73.185
UMKK,54.885,20.583
SKBO,4.706,-74.151
UNBB,53.362,83.54
SKCL,3.543,-76.382
UNEE,55.27,86.107
SKLT,-4.196,-69.943
UNKL,56.173,92.493
UNWW,53.811,86.878
SKPE,4.814,-75.735
SKRG,6.169,-75.426
URML,42.817,47.652
VQPR,27.403,89.425
GQPP,20.929,-17.031
VAJB,23.178,80.05
UWLL,54.274,48.236
UWOR,51.07,58.597
VILK,26.761,80.889
LKCV,49.94,15.382
LKNA,49.166,16.125
LKPD,50.016,15.74
LQMO,43.285,17.84
UBBF,39.595,47.196
LZPP,48.613,17.832
UBBN,39.189,45.458
LZZI,49.231,18.613
RJBT,35.513,134.787
HECA,30.133,31.405
FAVV,-26.566,27.961
LFCR,44.41,2.483
LFMO,44.144,4.861
OMRK,25.613,55.939
OMAD,24.428,54.458
OMAL,24.262,55.609
OMDW,24.897,55.161
OMAA,24.433,54.651
OMDB,25.254,55.366
OMFJ,25.112,56.324
OMSJ,25.329,55.517
VOTR,10.765,78.71
DTMB,35.758,10.755
DTNH,36.074,10.436
DTTA,36.851,10.227
DTTJ,33.875,10.775
DTTR,31.703,9.257
FQPB,-12.989,40.525
VOVZ,17.722,83.228
VEAY,26.7484,82.1624
VEKO,24.817,79.919
VOKN,11.917,75.547
VEJH,21.914,84.05
UZFN,40.983,71.573
UZNN,42.488,59.623
UZNU,41.584,60.642
FSIA,-4.674,55.522
UZSA,40.116,65.167
UZSB,39.775,64.483
UZSK,38.804,65.773
UZSS,39.7,66.974
UZST,37.287,67.318
UZFA,40.727,72.294
SCGZ,-54.932,-67.631
SBSN,-2.423,-54.789
UZFF,40.356,71.745
NTTB,-16.445,-151.752
VOML,12.961,74.89
UZTT,41.258,69.281
WSSS,1.368,103.982
VOHS,17.233,78.429
VEDG,23.623,87.243
VAKP,16.664,74.287
VABP,23.288,77.337
RCMQ,24.265,120.621
OJAI,31.723,35.993
RPMD,7.125,125.646
RPMR,6.058,125.096
RPVP,9.742,118.759
EIME,53.306,-6.442
MNMG,12.141,-86.177
RCSS,25.069,121.552
RCNN,22.95,120.206
RCFN,22.755,121.102
RCQC,23.569,119.628
OJAM,31.973,35.992
RPLB,14.794,120.271
RPMZ,6.92,122.063
RPVK,11.683,122.383
VMMC,22.141,113.596
RPLL,14.507,121.004
RPLC,15.186,120.56
DTTB,37.245,9.791
DTTD,32.312,10.386
DTTK,35.667,10.1
DTTN,36.483,8.8
OJAQ,29.612,35.018
TGPY,12.006,-61.797
RJOT,34.214,134.016
RJOM,33.83,132.698
RJOK,33.546,133.669
ROIG,24.395,124.245
GMTT,35.727,-5.917
DAOY,33.721,1.091
DATM,21.375,0.924
DAUE,30.571,2.86
DAUI,27.251,2.512
DAUK,33.068,6.089
DAUO,33.513,6.782
DAUT,29.237,0.276
DAUU,31.917,5.413
RJFF,33.584,130.452
SOCA,4.822,-52.365
UATT,50.248,57.203
KQEY,-99.99,-99.99
FGSL,3.756,8.71
DAAS,36.18,5.33
DABS,35.432,8.121
DAOB,35.345,1.476
DAOI,36.213,1.332
DAUA,27.839,-0.186
DAUB,34.793,5.738
DAUG,32.384,3.794
RJOO,34.784,135.439
DAAE,36.712,5.07
DAAJ,24.286,9.464
DAAV,36.795,5.877
DABB,36.822,7.809
DABC,36.278,6.629
DABT,35.752,6.309
DAUH,31.673,6.14
DAUZ,28.052,9.643
DAAP,26.724,8.622
DAAY,33.532,-0.248
DAOF,27.7,-8.167
DAOR,31.65,-2.261
RJGG,34.858,136.805
CYDB,61.37,-139.032
MPTO,9.056,-79.391
CYVL,67.021,-126.129
CYXC,49.614,-115.784
CYXE,52.172,-106.695
CYXS,53.884,-122.677
CYZP,53.254,-131.814
CBBC,52.181,-128.154
CYDL,58.426,-130.025
CYIN,51.265,-121.681
CYLW,49.953,-119.375
CYWL,52.186,-122.066
CYYF,49.46,-119.606
CYZY,55.303,-123.135
SBSV,-12.911,-38.331
CYOD,54.41,-110.287
CYZU,54.142,-115.785
CYWH,48.423,-123.387
CYOJ,58.628,-117.174
CYQF,52.179,-113.903
CYQL,49.627,-112.792
CYQW,52.769,-108.251
CYYN,50.292,-107.691
CZVL,53.67,-113.863
CYAT,52.927,-82.432
CYER,56.019,-87.675
CYKP,51.659,-85.901
CYLH,52.196,-87.936
CYOO,43.921,-78.899
KSQL,37.5119,-122.2483
CYPO,54.988,-85.439
CYRQ,46.358,-72.68
CYSB,46.622,-80.799
CYYW,50.296,-88.912
CZMD,53.439,-91.766
CZMT,54.023,-132.12
CYQT,48.374,-89.33
CYTS,48.568,-81.378
CZPC,49.522,-114.005
CYRT,62.811,-92.1
CYWE,64.192,-114.078
CYZS,64.188,-83.351
CYAH,53.757,-73.676
CYBX,51.442,-57.188
ORSU,35.56,45.318
CYPE,56.228,-117.453
CYYJ,48.642,-123.433
UTAM,37.619,61.897
CXBK,50.201,-104.71
FASI,-26.248,28.398
CXAT,73.006,-85.033
CXBO,46.837,-71.197
CXCA,49.154,-88.344
CXCK,62.115,-136.192
CXDE,65.209,-123.434
CXDI,42.864,-80.545
CXDW,49.4,-98.319
CXEA,50.631,-93.221
CXEC,53.573,-113.517
CXEG,53.307,-113.606
CXET,44.234,-79.779
CXGH,50.631,-96.984
CXHA,42.033,-82.896
CXIB,46.663,-60.406
CXMD,49.188,-98.084
CXMI,44.602,-63.534
CXMM,56.649,-111.221
CXMY,44.984,-62.484
CXNM,46.818,-60.673
CXOX,55.146,-105.27
CXRH,49.57,-57.878
CXSH,46.564,-72.733
CXTP,48.557,-53.975
CXWN,49.889,-97.13
CWPO,49.191,-98.905
CWWZ,43.244,-79.218
CWWB,43.302,-79.791
CWDQ,47.415,-72.788
CWDV,49.033,-90.467
CTCK,45.251,-74.963
CWLS,43.983,-80.74
CWNC,43.951,-78.165
CWNZ,49.747,-84.164
SULS,-34.855,-55.094
CAHR,46.344,-63.17
CWNE,47.058,-63.997
CWNK,49.498,-98.03
CWNM,49.491,-117.305
CWNP,50.269,-117.817
CWNQ,46.226,-72.657
CWOC,48.012,-65.332
CWOD,48.842,-72.546
CWPD,47.562,-71.229
CWPE,45.058,-66.459
CWPF,48.432,-123.439
CWPR,49.468,-120.514
CWPZ,54.383,-125.959
CWBU,53.333,-104.005
TUPJ,18.445,-64.543
ORMM,30.549,47.662
CZFS,61.76,-121.23
CWEF,47.226,-60.141
CWEP,46.46,-61.988
CWER,46.997,-70.808
CWPK,47.922,-74.624
CWWE,43.989,-64.662
UBBQ,40.809,47.729
SBRB,-9.867,-67.897
SBFL,-27.671,-48.547
CWRA,46.659,-53.073
SBMA,-5.368,-49.137
SBKP,-23.007,-47.135
SBPL,-9.367,-40.565
SBMQ,0.051,-51.072
SBPA,-29.994,-51.171
MGMM,16.914,-89.866
MGHT,15.317,-91.503
MGPB,15.737,-88.589
SBRJ,-22.91,-43.163
GVAC,16.742,-22.949
CWDM,50.465,-59.64
CWBY,49.839,-64.293
ZMCK,47.651,106.822
MRLB,10.589,-85.552
SBGR,-23.432,-46.469
CWRN,45.347,-60.98
CWNH,47.806,-69.548
CWBV,44.825,-62.338
CWDO,49.688,-54.8
CWHO,55.448,-60.23
CWSS,45.21,-67.253
CXKI,48.15,-80
CXLB,44.36,-64.296
CXPC,45.344,-80.044
CXRB,74.716,-94.983
CXSE,73.766,-105.296
CXTD,45.608,-61.68
CXTO,43.667,-79.4
CXVN,43.183,-79.4
CXZV,50.217,-66.26
CZMJ,50.332,-105.538
CZTB,48.369,-89.327
CZZJ,53.583,-116.462
CZSP,46.45,-62.576
CERM,47.417,-68.325
CWAR,47.294,-53.993
CWBK,45.764,-62.681
CWDA,50.721,-56.113
CWXI,51.022,-57.096
CWZN,47.368,-55.795
CXNP,45.76,-64.241
CZCR,47.99,-66.334
CZDB,45.422,-63.466
CWTA,45.506,-73.579
CWTG,49.317,-67.381
CWTN,47.079,-70.781
CWTT,45.27,-72.17
CWTY,46.354,-72.516
CWUS,49.563,-119.649
CWVF,49.106,-123.303
CWVI,53.505,-112.098
CWVN,49.058,-107.586
CWVP,49.64,-109.514
CWVU,44.287,-66.342
CWWF,49.695,-103.801
CWWA,49.347,-123.193
CWWK,49.018,-122.784
CWXA,51.083,-115.066
CWVT,55.841,-108.421
CWZW,60.167,-132.733
CWEH,49.438,-108.989
CWKO,49.168,-105.979
CWOY,51.767,-104.2
CWEK,54.58,-130.698
CWEQ,52.115,-101.233
CWJD,53.187,-99.268
CWLP,50.94,-127.632
CWRO,54.161,-131.66
CWZG,51.194,-115.552
CWCT,52.074,-111.448
CWLB,54.769,-112.024
CWRM,52.431,-114.907
CWJI,49.729,-105.946
CWJR,49.04,-116.483
CWJV,50.223,-119.194
CWJW,52.926,-118.03
CWJX,50.876,-109.501
CWKG,44.432,-65.203
CWKX,58.429,-130.011
CWLC,54.296,-130.609
CWLE,50.951,-107.143
CWLM,48.413,-123.325
CWMJ,46.275,-75.992
CWMM,49.208,-122.69
CWMQ,49.903,-109.466
CWEL,49.209,-123.808
CWEW,45.809,-73.435
CWFF,52.817,-104.601
CWFJ,49.2,-113.278
CWGB,49.336,-124.149
CWGD,43.765,-81.712
CWGH,44.417,-75.847
CWGL,44.55,-79.218
CWGM,49.133,-113.806
CTNK,45.533,-78.266
CTRA,49.664,-93.733
CWKK,49.713,-88.332
CXBI,44.484,-79.546
CXZC,51.292,-80.618
CZEL,43.642,-80.412
CWAF,48.069,-69.556
CWAQ,49.05,-105.483
CWAV,51.777,-114.681
CWBA,46.71,-79.101
CWBO,50.55,-111.849
CWBS,46.189,-72.916
CWBT,50.271,-64.226
CWBZ,45.121,-74.289
CWCF,52.36,-97.022
CWCJ,48.588,-86.295
CWDJ,50.408,-104.58
CWDK,50.006,-113.631
CWDZ,51.445,-112.677
CXKT,45.067,-64.478
CWXL,49.734,-111.45
CWYJ,48.457,-123.305
CWYL,51.443,-116.345
CWYY,49.028,-119.441
CWZA,49.244,-121.759
CWZO,48.568,-123.265
CWZQ,46.547,-61.049
CXHM,43.286,-79.905
CXKA,49.405,-82.443
CXKE,45.005,-75.637
CWQH,45.369,-71.824
CWQK,48.298,-123.531
CWQO,48.416,-68.893
CWQP,43.84,-77.153
CWQR,50.221,-64.207
CWQV,48.26,-70.116
CWSK,49.783,-123.161
CWSR,53.368,-107.553
CWRJ,51.565,-107.924
CWRK,45.072,-77.879
CWRT,49.628,-114.482
CWRY,49.133,-112.051
CWRZ,48.419,-64.317
CWSD,46.441,-63.837
CWSG,49.109,-66.655
CWSL,50.703,-119.291
CWST,47.354,-70.03
CWGR,47.425,-61.775
CWIG,47.074,-70.533
CWGT,49.487,-124.435
CWGW,49.745,-114.884
CWGY,51.67,-110.206
CWHL,54.172,-130.361
CWHQ,46.691,-71.972
CWHT,60.773,-137.581
CWHV,46.205,-70.785
CWID,61.317,-117.605
CWII,50.695,-96.562
CWIJ,65.756,-111.246
CWIP,50.162,-66.434
CWIS,47.284,-70.637
CWIT,45.167,-73.678
CWIW,51.667,-105.4
CWIZ,45.294,-73.35
CWJB,46.781,-71.288
CWJC,61.132,-100.884
CWJH,56.333,-103.283
YBCG,-28.168,153.505
YBCS,-16.874,145.745
YMHB,-42.834,147.503
YSCB,-35.309,149.2
RCTP,25.078,121.233
CYDQ,55.741,-120.188
CYEG,53.308,-113.592
CYFB,63.75,-68.544
CYFC,45.873,-66.539
CYGL,53.625,-77.7
CYHZ,44.8781,-63.5136
CYMX,45.68,-74.038
CYOW,45.307,-75.66
CYPL,51.449,-90.218
CYQB,46.791,-71.396
CYQG,42.269,-82.963
CYQM,46.107,-64.682
CYQY,46.166,-60.049
CYRB,74.713,-94.982
CYUL,45.468,-73.742
CYUY,48.209,-78.83
CYVP,58.1,-68.415
CYVR,49.183,-123.168
CYWG,49.916,-97.249
CYWK,52.927,-66.874
CYXU,43.039,-81.162
CYXX,49.027,-122.377
CYXY,60.71,-135.059
CYYC,51.116,-114.011
CYYQ,58.745,-94.074
CYYR,53.32,-60.417
CYYZ,43.679,-79.629
CYZF,62.475,-114.448
CZBF,47.628,-65.746
RJAA,35.765,140.386
DTTL,36.85,11.083
RJAW,24.784,141.322
WBGG,1.484,110.34
WBKK,5.937,116.051
WBSB,4.944,114.928
WMKP,5.297,100.277
WBGB,3.12,113.025
WBGR,4.322,113.987
WBGS,2.264,111.983
WBGY,1.222,111.466
WBKL,5.301,115.25
WBKS,5.901,118.059
WBKT,6.922,116.837
WBKW,4.316,118.119
WMAU,2.387,103.876
WMBA,4.221,100.701
WMKA,6.19,100.398
WMKB,5.466,100.391
WMKC,6.167,102.293
WMKD,3.775,103.209
WMKE,4.537,103.427
WMKI,4.568,101.092
WMKL,6.33,99.729
WMKM,2.263,102.252
WMKN,5.383,103.103
WMKJ,1.641,103.67
WMSA,3.13,101.552
SEGU,-2.158,-79.884
WMKK,2.747,101.714
FABL,-29.093,26.302
FAPP,-23.845,29.459
VORY,17.11,81.818
CYMA,63.616,-135.88
CYMM,56.65,-111.221
CYMO,51.292,-80.607
CYND,45.52,-75.563
CYNE,53.958,-97.845
CYPA,53.217,-105.679
CYPH,58.47,-78.08
CYPQ,44.232,-78.36
CYPR,54.291,-130.451
CYPW,49.835,-124.499
CYPY,58.766,-111.117
CYQD,53.975,-101.089
CYQH,60.116,-128.832
CYQI,43.831,-66.088
CYQK,49.791,-94.361
CYQR,50.427,-104.67
CYQU,55.182,-118.882
CYQV,51.26,-102.461
CYRJ,48.523,-72.266
CYRL,51.067,-93.799
CYRV,50.958,-118.176
CYSC,45.44,-71.692
CYSF,59.252,-105.837
CYSM,60.026,-111.929
CYSN,43.192,-79.176
CYUB,69.434,-133.026
CYVC,55.15,-105.264
CWEU,79.989,-85.934
CWLY,50.224,-121.582
CYAM,46.484,-84.504
CYBC,49.135,-68.202
CYBK,64.306,-96.078
CYBL,49.951,-125.269
CYBU,53.333,-104.005
CYBW,51.108,-114.382
CYCB,69.106,-105.116
CYCD,49.052,-123.874
CYCO,67.817,-115.135
CYDF,49.212,-57.394
CYDN,51.1,-100.057
CYEN,49.207,-102.963
CYET,53.58,-116.455
CYFS,61.76,-121.23
CYGK,44.223,-76.599
CYGP,48.777,-64.478
CYGR,47.425,-61.775
CYHE,49.37,-121.493
CYHK,68.633,-95.851
CYHU,45.516,-73.415
CYHY,60.839,-115.781
CYIO,72.694,-77.957
CYIV,53.857,-94.655
CYKA,50.704,-120.444
CYKJ,57.256,-105.618
CYKY,51.517,-109.175
CYLD,47.818,-83.358
CYLL,53.312,-110.074
OYSY,15.966,48.788
SKUI,5.691,-76.644
CYVM,67.552,-64.026
CYVO,48.056,-77.779
CYVQ,65.278,-126.796
CYVT,55.842,-108.418
CYVV,44.745,-81.107
CYXH,50.018,-110.717
CYXJ,56.247,-120.737
CYXL,50.114,-91.905
CYXR,47.698,-79.852
CYXT,54.471,-128.577
CYYB,46.365,-79.423
CYYD,54.823,-127.185
CYYG,46.289,-63.128
CYYH,69.543,-93.568
CYYU,49.416,-82.47
CYYY,48.609,-68.208
CYZE,45.885,-82.57
CYZH,55.293,-114.773
CYZR,42.995,-82.307
CYZT,50.685,-127.369
FAJB,-26.15,28
MYCB,24.315,-75.452
MYAF,24.689,-77.796
CYBR,49.91,-99.945
SANL,-29.383,-66.795
CYHM,43.173,-79.936
NGFU,-8.523,179.198
HLLM,32.894,13.276
NFNS,-16.803,179.341
PLCH,1.988,-157.349
NVVV,-17.695,168.313
NVVW,-19.455,169.224
OYAA,12.829,45.029
NCMK,-20.137,-157.344
NCMR,-19.842,-157.703
NCNS,-99.99,-99.99
NCPK,-10.915,-165.839
NCPL,1.98,-157.48
NCPY,-9.01,-158.034
NCRK,-10.032,-161.101
NCSW,-99.99,-99.99
NCAI,-18.829,-159.766
NCAT,-19.968,-158.119
NCMG,-21.896,-157.907
NCMH,-10.374,-161.004
OLBA,33.82,35.491
SBJP,-7.148,-34.951
SBGL,-22.815,-43.261
FQNP,-15.106,39.282
VISM,31.082,77.068
FQBR,-19.796,34.908
SBGO,-16.632,-49.221
SBMN,-3.146,-59.986
MPMG,8.967,-79.555
MPPA,8.909,-79.597
SBNF,-26.88,-48.651
SBVT,-20.258,-40.286
SBAR,-10.984,-37.07
SBTE,-5.06,-42.824
SUDU,-33.359,-56.499
NFNL,-16.467,179.339
SBRF,-8.126,-34.923
GVNP,14.947,-23.484
GVSV,16.833,-25.055
NFTV,-18.585,-173.9628
NFTL,-19.777,-174.34
NFTF,-21.241,-175.15
MWCR,19.294,-81.357
VNKT,27.697,85.359
OPST,32.536,74.364
SBLO,-23.334,-51.13
SBPS,-16.439,-39.081
FMMI,-18.797,47.479
MHTE,15.776,-87.473
SKBQ,10.883,-74.78
SBKG,-7.27,-35.895
LYBT,44.935,20.258
LYKV,43.818,20.587
GOOY,14.741,-17.49
GOBD,14.671,-17.067
GOSS,16.051,-16.461
LYPG,42.359,19.252
GOTT,13.733,-13.657
GOGG,12.556,-16.282
GABS,12.534,-7.95
LYVR,45.147,21.31
BIAR,65.655,-18.069
BIEG,65.275,-14.409
GQNO,18.31,-15.97
GBYD,13.341,-16.653
BIKF,63.987,-22.614
BIRK,64.129,-21.941
DIAP,5.261,-3.926
OIBS,25.903,54.548
OIKM,29.084,58.45
OING,36.908,54.404
OIZB,31.094,61.546
OIZI,27.236,60.72
OIFS,32.297,50.842
OIIP,35.776,50.827
OIMB,32.894,59.29
OIMN,37.488,57.303
OIZJ,25.653,57.798
OIAW,31.343,48.751
OIFM,32.752,51.866
OIII,35.686,51.304
OIKB,27.218,56.378
OIKK,30.251,56.964
OIMM,36.236,59.639
OISS,29.539,52.59
OITT,38.13,46.24
OIZH,29.472,60.901
OIBL,26.532,54.825
OIBQ,29.259,50.324
OIIK,36.243,50.045
OINE,37.383,55.452
OITM,37.348,46.146
OIAG,30.74,49.684
OIAM,30.556,49.152
OICI,33.588,46.397
OIKQ,26.755,55.902
OINN,36.663,51.465
OINR,36.91,50.68
OISL,27.67,54.375
OISY,30.701,51.545
OIAA,30.366,48.23
OIBK,26.526,53.98
OICC,34.346,47.158
OIIE,35.416,51.152
OINZ,36.636,53.194
OITR,37.665,45.066
OIYY,31.905,54.276
OIBB,28.947,50.834
OIBP,27.38,52.738
OICK,33.435,48.283
OICS,35.245,47.009
OIHH,34.869,48.553
OITL,38.326,48.424
MYGF,26.555,-78.698
TFFR,16.265,-61.532
SBMS,-5.202,-37.364
SADL,-34.972,-57.895
SBCH,-27.132,-52.662
LFBY,43.69,-1.07
SBCO,-29.945,-51.144
LFMP,42.737,2.873
SPCL,-8.378,-74.574
SBJV,-26.224,-48.797
EIDW,53.422,-6.298
EINN,52.702,-8.925
EICK,51.848,-8.479
LUKK,46.928,28.931
WSSL,1.417,103.866
SBMG,-23.476,-52.017
SBSM,-29.711,-53.688
CMFM,47.323,-71.148
CMGB,45.373,-72.774
CWIK,50.366,-102.567
CWMT,63.134,-117.245
CZEV,68.313,-133.496
CZHY,60.839,-115.781
CZSM,60.026,-111.929
LFGJ,47.044,5.427
LFKS,41.924,9.406
LFSN,48.692,6.231
UHMM,59.911,150.725
UIBB,56.365,101.716
UIII,52.273,104.38
ULLI,59.798,30.267
SPJC,-12.024,-77.113
URSS,43.438,39.926
UTAA,37.975,58.371
UUDD,55.409,37.906
OBBI,26.271,50.634
OTBD,25.261,51.565
OTHH,25.273,51.609
OKKK,29.227,47.969
SBJU,-7.219,-39.27
MKJP,17.942,-76.798
SBAN,-16.229,-48.964
SBAF,-22.875,-43.385
SBAX,-19.563,-46.96
SBBH,-19.851,-43.951
SBBU,-22.345,-49.054
SBDN,-22.175,-51.427
SBES,-22.813,-42.093
SBIP,-19.471,-42.488
SBME,-22.343,-41.766
SBMK,-16.705,-43.819
SBMT,-23.509,-46.638
SBSC,-22.932,-43.719
SBSR,-20.817,-49.407
SBTA,-23.04,-45.516
SBUL,-18.883,-48.226
SBUR,-19.765,-47.965
SBYS,-21.982,-47.34
SBIZ,-5.53,-47.458
FBSK,-24.555,25.918
FBMN,-19.973,23.431
FYLZ,-26.687,15.243
FYOG,-28.585,16.447
FMMT,-18.11,49.392
FMNM,-15.667,46.352
LQSA,43.825,18.331
LQTZ,44.461,18.728
MKJS,18.502,-77.915
OIAH,30.336,50.83
OISF,28.895,53.72
SAZS,-41.151,-71.157
SAAC,-31.308,-58.016
SAAR,-32.918,-60.782
SABE,-34.559,-58.416
SACO,-31.324,-64.208
SADF,-34.457,-58.593
SADM,-34.676,-58.643
FCBB,-4.252,15.253
FKKD,4.006,9.72
FKYS,3.833,11.521
SADP,-34.61,-58.613
SAEZ,-34.822,-58.536
SAME,-32.832,-68.793
SAMM,-35.481,-69.583
SAMR,-34.585,-68.414
SANC,-28.593,-65.754
SANE,-27.755,-64.3
SANT,-26.841,-65.105
SANU,-31.572,-68.418
SAOR,-33.73,-65.387
SARC,-27.445,-58.762
SARE,-27.45,-59.056
SARF,-26.213,-58.228
SARI,-25.737,-54.473
SARL,-29.689,-57.152
SARP,-27.386,-55.969
SASA,-24.856,-65.486
SASJ,-24.387,-65.098
SAVC,-45.79,-67.471
SAVE,-42.906,-71.147
SAVT,-43.209,-65.282
SAVV,-40.867,-63.001
VOCL,11.137,75.955
SAWC,-50.284,-72.052
SAWE,-53.781,-67.754
SAWG,-51.609,-69.306
SAWH,-54.844,-68.308
SAZB,-38.725,-62.169
SAZM,-37.932,-57.581
SAZN,-38.95,-68.141
SAZR,-36.593,-64.28
CYBG,48.331,-70.989
CYZX,44.985,-64.912
CYQQ,49.712,-124.895
CYTR,44.115,-77.531
FOOL,0.459,9.412
FGBT,1.905,9.806
FNCA,-5.59,12.188
FNCT,-12.479,13.487
FNGI,-17.044,15.684
FNLU,-8.858,13.231
FNUE,-11.768,19.898
UAII,42.366,69.476
SBFI,-25.595,-54.488
VIAR,31.707,74.801
VIDP,28.567,77.117
VOBG,12.949,77.663
SAAV,-31.712,-60.812
SBLB,-22.109,-39.917
FNHU,-12.809,15.761
FZAA,-4.387,15.448
OPIS,33.551,72.827
UBBG,40.738,46.318
SBCT,-25.529,-49.176
SPHI,-6.787,-79.828
SPRU,-8.087,-79.109
SPUR,-5.206,-80.616
SAOU,-33.273,-66.356
SKCG,10.447,-75.516
FALW,-32.972,18.158
FAWK,-25.83,28.223
VOPB,11.641,92.73
VOHB,15.362,75.085
VERK,22.256,84.816
OIGG,37.325,49.606
NTTO,-18.075,-140.946
DNMM,6.577,3.321
LHBP,47.437,19.256
DXXX,6.166,1.254
LDDU,42.56,18.269
DBBB,6.357,2.384
LDPL,44.894,13.922
LDRI,45.218,14.573
DFOO,11.163,-4.322
DFFD,12.356,-1.512
LDSP,43.539,16.301
DRRN,13.483,2.17
DGAA,5.6,-0.17
LDZD,44.108,15.347
TFFF,14.591,-61.003
LZKZ,48.661,21.24
LZTT,49.068,20.25
SUMU,-34.838,-56.031
TAPA,17.135,-61.797
VECC,22.651,88.445
UBBY,41.561,46.667
MMML,32.631,-115.238
PKWA,8.72,167.724
DAOV,35.208,0.147
HESW,29.346,25.507
VOCB,11.03,77.043
HRYR,-1.969,30.14
OPLA,31.522,74.404
OPMT,30.203,71.419
OPPS,33.996,71.515
SKAR,4.455,-75.766
SKAS,0.505,-76.501
SKCC,7.93,-72.509
SKCO,1.814,-78.749
SKCZ,9.334,-75.283
SKEJ,7.026,-73.809
SKFL,1.589,-75.564
SKGO,4.758,-75.956
SKGY,4.812,-74.065
SKIB,4.418,-75.13
SKIP,0.858,-77.677
SKLC,7.817,-76.718
SKMR,8.826,-75.825
SKMU,1.117,-70.083
SKNV,2.949,-75.294
SKPC,6.184,-67.491
FMSD,-25.038,46.956
SKPD,3.854,-67.906
TNCM,18.041,-63.109
SKPP,2.453,-76.609
SKPS,1.394,-77.291
SKQU,5.213,-74.884
SKSA,6.955,-71.86
SKSJ,2.574,-72.64
SKSM,11.12,-74.231
SKTM,6.451,-71.76
SKVP,10.436,-73.248
SKVV,4.162,-73.618
SKYP,5.319,-72.384
CZKD,56.037,-96.51
CZRP,75.377,-105.715
CWEB,49.383,-126.543
TNCA,12.501,-70.015
LFRS,47.15,-1.609
LFOJ,47.985,1.754
LFRJ,48.527,-4.138
LFRD,48.589,-2.075
LFRN,48.069,-1.734
LFMV,43.911,4.903
LFOA,47.052,2.642
LFBT,43.189,0
LFMC,43.383,6.386
LFMY,43.604,5.108
LFRG,49.365,0.154
LFOV,48.031,-0.746
LFRI,46.702,-1.379
LFRV,47.722,-2.727
LFAQ,49.972,2.704
KNOZ,32.55,-114.512
PHHI,21.478,-158.044
KTIP,40.291,-88.146
KNGU,36.937,-76.281
KBML,44.576,-71.1782
SCBA,-45.913,-71.694
KMRH,34.7326,-76.6566
K0J4,31.0447,-86.3119
KMEI,32.3348,-88.7507
KROG,36.3749,-94.1078
KANE,45.1426,-93.2127
KEUF,31.9516,-85.1312
PASI,57.047,-135.364
KBCR,30.8432,-85.6043
KNFE,36.701,-76.129
KJKA,30.291,-87.661
KBKF,39.713,-104.758
MMQT,20.617,-100.194
KNYL,32.66,-114.6078
KNFL,39.417,-118.705
KSUE,44.847,-87.425
PHNG,21.45,-157.763
KFLG,35.1443,-111.6664
KTAZ,39.535,-89.3294
KNJW,32.792,-88.832
KYKN,42.9141,-97.3807
KSCR,35.7058,-79.5051
KDIJ,43.745,-111.0913
KAXS,34.6963,-99.3402
KMJX,39.9235,-74.297
KSDY,47.7029,-104.1951
PAMM,55.131,-131.578
PAMB,58.986,-159.05
KSLE,44.9049,-123.001
KWJF,34.7412,-118.2125
KLRD,27.551,-99.4614
KSGU,37.0444,-113.5034
RJOI,34.144,132.236
